doc_id,doc_type,filename,status,chars
DOC-REF-090,reference_letter,reference_letter/DOC-REF-090.pdf,ok,5328
DOC-REF-091,reference_letter,reference_letter/DOC-REF-091.pdf,ok,10913
DOC-REF-092,reference_letter,reference_letter/DOC-REF-092.pdf,ok,5304
DOC-REF-093,reference_letter,reference_letter/DOC-REF-093.pdf,ok,5218
DOC-REF-094,reference_letter,reference_letter/DOC-REF-094.pdf,ok,10874
DOC-REF-095,reference_letter,reference_letter/DOC-REF-095.pdf,ok,5353
DOC-REF-096,reference_letter,reference_letter/DOC-REF-096.pdf,ok,10836
DOC-REF-097,reference_letter,reference_letter/DOC-REF-097.pdf,ok,5296
DOC-REF-098,reference_letter,reference_letter/DOC-REF-098.pdf,ok,10833
DOC-REF-099,reference_letter,reference_letter/DOC-REF-099.pdf,ok,10817
DOC-REF-100,reference_letter,reference_letter/DOC-REF-100.pdf,ok,10907
DOC-REF-101,reference_letter,reference_letter/DOC-REF-101.pdf,ok,5304
DOC-REF-102,reference_letter,reference_letter/DOC-REF-102.pdf,ok,10559
DOC-REF-103,reference_letter,reference_letter/DOC-REF-103.pdf,ok,10825
DOC-REF-104,reference_letter,reference_letter/DOC-REF-104.pdf,ok,5324
DOC-REF-105,reference_letter,reference_letter/DOC-REF-105.pdf,ok,5340
DOC-REF-106,reference_letter,reference_letter/DOC-REF-106.pdf,ok,10798
DOC-REF-107,reference_letter,reference_letter/DOC-REF-107.pdf,ok,5273
DOC-REF-108,reference_letter,reference_letter/DOC-REF-108.pdf,ok,5315
DOC-REF-109,reference_letter,reference_letter/DOC-REF-109.pdf,ok,10841
DOC-REF-110,reference_letter,reference_letter/DOC-REF-110.pdf,ok,5329
DOC-REF-111,reference_letter,reference_letter/DOC-REF-111.pdf,ok,5313
DOC-REF-112,reference_letter,reference_letter/DOC-REF-112.pdf,ok,5302
DOC-REF-113,reference_letter,reference_letter/DOC-REF-113.pdf,ok,5347
DOC-REF-114,reference_letter,reference_letter/DOC-REF-114.pdf,ok,10813
DOC-REF-115,reference_letter,reference_letter/DOC-REF-115.pdf,ok,10853
DOC-REF-116,reference_letter,reference_letter/DOC-REF-116.pdf,ok,10849
DOC-REF-117,reference_letter,reference_letter/DOC-REF-117.pdf,ok,5342
DOC-REF-118,reference_letter,reference_letter/DOC-REF-118.pdf,ok,5385
DOC-REF-119,reference_letter,reference_letter/DOC-REF-119.pdf,ok,10904
DOC-REF-120,reference_letter,reference_letter/DOC-REF-120.pdf,ok,5286
DOC-REF-121,reference_letter,reference_letter/DOC-REF-121.pdf,ok,10715
DOC-REF-122,reference_letter,reference_letter/DOC-REF-122.pdf,ok,5303
DOC-REF-123,reference_letter,reference_letter/DOC-REF-123.pdf,ok,5340
DOC-REF-124,reference_letter,reference_letter/DOC-REF-124.pdf,ok,10877
DOC-REF-125,reference_letter,reference_letter/DOC-REF-125.pdf,ok,5284
DOC-REF-126,reference_letter,reference_letter/DOC-REF-126.pdf,ok,5354
DOC-REF-127,reference_letter,reference_letter/DOC-REF-127.pdf,ok,10712
DOC-REF-128,reference_letter,reference_letter/DOC-REF-128.pdf,ok,5339
DOC-REF-129,reference_letter,reference_letter/DOC-REF-129.pdf,ok,5343
DOC-REF-130,reference_letter,reference_letter/DOC-REF-130.pdf,ok,5305
DOC-REF-131,reference_letter,reference_letter/DOC-REF-131.pdf,ok,10879
DOC-REF-132,reference_letter,reference_letter/DOC-REF-132.pdf,ok,5229
DOC-XL-AGEING,ageing_workbook,workbooks/Receivables_Ageing.xlsx,skipped_workbook,0
DOC-XL-ASSETS,asset_register_workbook,workbooks/Plant_and_Machinery_Register.xlsx,skipped_workbook,0
DOC-XL-BOQ-071,boq_workbook,workbooks/BOQ_and_Measurements_Contract_71.xlsx,skipped_workbook,0
DOC-XL-BOQ-072,boq_workbook,workbooks/BOQ_and_Measurements_Contract_72.xlsx,skipped_workbook,0
DOC-XL-BOQ-073,boq_workbook,workbooks/BOQ_and_Measurements_Contract_73.xlsx,skipped_workbook,0
DOC-XL-BOQ-074,boq_workbook,workbooks/BOQ_and_Measurements_Contract_74.xlsx,skipped_workbook,0
DOC-XL-BOQ-075,boq_workbook,workbooks/BOQ_and_Measurements_Contract_75.xlsx,skipped_workbook,0
DOC-XL-BOQ-079,boq_workbook,workbooks/BOQ_and_Measurements_Contract_79.xlsx,skipped_workbook,0
DOC-XL-TB,trial_balance_workbook,workbooks/Trial_Balance_by_Year.xlsx,skipped_workbook,0
